site,G1Known,G2Known,G3Known,G4Known,G5Known
www.moneytalksnews.com,0.0,0.0,1.0,0.0,0.0
www.monster.com,1.0,0.0,0.0,0.0,0.0
www.montreal.com,0.0,0.0,1.0,0.0,0.0
www.morningjournal.com,0.0,0.0,1.0,0.0,0.0
www.mostextremenews.com,0.333333333333,0.0,0.333333333333,0.333333333333,0.0
www.motherearthnews.com,0.0,0.5,0.5,0.0,0.0
www.motherjones.com,0.0,0.0,1.0,0.0,0.0
www.motor-guides.com,0.0,0.0,1.0,0.0,0.0
www.motorauthority.com,0.0,0.0,0.0,1.0,0.0
www.motorcyclistonline.com,0.0,1.0,0.0,0.0,0.0
www.motorinvest.tv,0.0,0.0,1.0,0.0,0.0
www.motortrend.com,0.5,0.25,0.0,0.25,0.0
www.move.com,0.0,0.0,1.0,0.0,0.0
www.moviefone.com,0.666666666667,0.333333333333,0.0,0.0,0.0
www.movieinsider.com,0.333333333333,0.666666666667,0.0,0.0,0.0
www.moviemistakes.com,0.0,0.0,1.0,0.0,0.0
www.moviepulp.eu,0.0,1.0,0.0,0.0,0.0
www.movies-pack.com,0.0,0.0,1.0,0.0,0.0
www.moviescrown.com,0.0,0.666666666667,0.333333333333,0.0,0.0
www.movietickets.com,0.0,0.0,0.0,0.0,1.0
www.mr2oc.com,0.0,0.0,0.0,1.0,0.0
www.mrc.org,0.0,0.0,1.0,0.0,0.0
www.mrctv.org,0.0,1.0,0.0,0.0,0.0
www.mrkent.com,0.0,0.0,1.0,0.0,0.0
www.mrnoggin.com,0.5,0.0,0.5,0.0,0.0
www.msn.com,0.272727272727,0.181818181818,0.272727272727,0.181818181818,0.0909090909091
www.msnewsnow.com,0.0,0.0,0.0,1.0,0.0
www.mstarz.com,0.0,1.0,0.0,0.0,0.0
www.multichannel.com,0.0,0.0,0.0,1.0,0.0
www.multiplication.com,0.5,0.0,0.5,0.0,0.0
www.mundanefaithfulness.com,0.0,1.0,0.0,0.0,0.0
www.muscleandfitness.com,0.0,0.666666666667,0.0,0.0,0.333333333333
www.music-for-music-teachers.com,1.0,0.0,0.0,0.0,0.0
www.my-garage-plans.com,0.0,0.0,0.0,1.0,0.0
www.mybakingaddiction.com,0.0,1.0,0.0,0.0,0.0
www.mybrctv.com,0.0,0.0,1.0,0.0,0.0
www.mycallbot.com,1.0,0.0,0.0,0.0,0.0
www.myccr.com,0.0,0.0,1.0,0.0,0.0
www.mycokerewards.com,0.25,0.5,0.0,0.25,0.0
www.mydemoulas.net,0.0,1.0,0.0,0.0,0.0
www.mydiet.com,0.0,0.0,1.0,0.0,0.0
www.myfitnesspal.com,0.75,0.0,0.25,0.0,0.0
www.myfoxaustin.com,0.0,0.0,1.0,0.0,0.0
www.myfoxboston.com,0.0,0.0,0.5,0.5,0.0
www.myfoxdc.com,0.0,0.0,1.0,0.0,0.0
www.myfoxtampabay.com,1.0,0.0,0.0,0.0,0.0
www.myfreemp3.biz,0.0,0.0,0.0,0.0,1.0
www.myhattiesburg.com,1.0,0.0,0.0,0.0,0.0
www.myhealthplanet.com,0.0,0.0,1.0,0.0,0.0
www.myhome.ie,0.0,1.0,0.0,0.0,0.0
www.mykitchenescapades.com,1.0,0.0,0.0,0.0,0.0
www.mylifetime.com,1.0,0.0,0.0,0.0,0.0
www.mymodernmet.com,0.0,1.0,0.0,0.0,0.0
www.mymonthlycycles.com,0.0,0.0,1.0,0.0,0.0
www.mynaturalfamily.com,0.0,1.0,0.0,0.0,0.0
www.myneworleans.com,1.0,0.0,0.0,0.0,0.0
www.myrecipes.com,0.375,0.5,0.125,0.0,0.0
www.myrtlebeachonline.com,1.0,0.0,0.0,0.0,0.0
www.mysanantonio.com,0.0,0.0,1.0,0.0,0.0
www.mysavings.com,0.0,0.0,1.0,0.0,0.0
www.mysequinedlife.com,0.0,1.0,0.0,0.0,0.0
www.myshared.ru,0.0,0.0,1.0,0.0,0.0
www.mystore411.com,1.0,0.0,0.0,0.0,0.0
www.mysubscriptionaddiction.com,1.0,0.0,0.0,0.0,0.0
www.mytalk1071.com,0.0,0.0,1.0,0.0,0.0
www.mytwintiers.com,1.0,0.0,0.0,0.0,0.0
www.nadaguides.com,0.0,0.0,1.0,0.0,0.0
www.nasdaq.com,1.0,0.0,0.0,0.0,0.0
www.nastroj.ru,0.0,0.0,1.0,0.0,0.0
www.nationalenquirer.com,0.0,0.0,1.0,0.0,0.0
www.nationalreview.com,0.0,0.333333333333,0.666666666667,0.0,0.0
www.nationwidebingo.com,0.0,1.0,0.0,0.0,0.0
www.naturalhealthmag.com,0.0,1.0,0.0,0.0,0.0
www.natureworldreport.com,0.0,0.5,0.5,0.0,0.0
www.nautiljon.com,0.0,0.0,1.0,0.0,0.0
www.navbug.com,0.5,0.0,0.0,0.0,0.5
www.nba.com,0.0,0.0,0.333333333333,0.666666666667,0.0
www.nbcnews.com,0.666666666667,0.0,0.333333333333,0.0,0.0
www.nbcrightnow.com,0.0,1.0,0.0,0.0,0.0
www.nbcuni.com,0.285714285714,0.285714285714,0.285714285714,0.142857142857,0.0
www.ncaa.com,1.0,0.0,0.0,0.0,0.0
www.ndm-business.com.au,0.0,0.0,1.0,0.0,0.0
www.ndm-money.com.au,0.0,0.0,1.0,0.0,0.0
www.ndm-news.com.au,0.0,0.5,0.5,0.0,0.0
www.ndm-sport.com.au,0.0,1.0,0.0,0.0,0.0
www.necolebitchie.com,0.0,0.0,0.0,1.0,0.0
www.neogaf.com,1.0,0.0,0.0,0.0,0.0
www.netflix.com,0.0,0.0,0.0,1.0,0.0
www.netmums.com,0.0,1.0,0.0,0.0,0.0
www.netstate.com,1.0,0.0,0.0,0.0,0.0
www.networth2013.com,0.0,1.0,0.0,0.0,0.0
www.newdayparent.com,0.0,1.0,0.0,0.0,0.0
www.newjerseygasprices.com,0.0,0.0,1.0,0.0,0.0
www.newrepublic.com,0.0,0.0,0.666666666667,0.333333333333,0.0
www.news-journalonline.com,1.0,0.0,0.0,0.0,0.0
www.news-record.com,0.0,0.0,0.0,1.0,0.0
www.news.com.au,0.0,0.0,1.0,0.0,0.0
www.news10.net,0.0,0.0,1.0,0.0,0.0
www.news4jax.com,0.0,1.0,0.0,0.0,0.0
www.newsandsentinel.com,1.0,0.0,0.0,0.0,0.0
www.newschannel6now.com,0.0,1.0,0.0,0.0,0.0
www.newschannel9.com,0.0,1.0,0.0,0.0,0.0
www.newsday.com,0.5,0.0,0.0,0.0,0.5
www.newser.com,0.5,0.0,0.5,0.0,0.0
www.newshounds.us,0.0,0.0,1.0,0.0,0.0
www.newsiosity.com,0.25,0.5,0.0,0.25,0.0
www.newslinq.com,1.0,0.0,0.0,0.0,0.0
www.newslooks.com,0.0,1.0,0.0,0.0,0.0
www.newsnet5.com,1.0,0.0,0.0,0.0,0.0
www.newsru.com,0.0,0.0,0.0,1.0,0.0
www.newstalkies.com,0.0,1.0,0.0,0.0,0.0
www.newyorker.com,0.0,0.0,1.0,0.0,0.0
www.nextmag.com.tw,0.0,0.0,1.0,0.0,0.0
www.nextmedia.com,0.0,0.0,1.0,0.0,0.0
www.nexusmods.com,0.0,0.2,0.8,0.0,0.0
www.nfl.com,0.5,0.5,0.0,0.0,0.0
www.nicedeals.co.uk,0.0,0.0,0.0,1.0,0.0
www.niusnews.com,0.0,0.0,1.0,0.0,0.0
www.nj.com,0.0,0.5,0.5,0.0,0.0
www.njschooljobs.com,0.0,0.0,0.0,1.0,0.0
www.noadradio.com,0.0,1.0,0.0,0.0,0.0
www.nomellamesfriki.com,0.0,0.0,1.0,0.0,0.0
www.noreast.com,0.0,0.0,0.0,1.0,0.0
www.notbeinggoverned.com,1.0,0.0,0.0,0.0,0.0
www.note10.com,0.0,1.0,0.0,0.0,0.0
www.notimeforflashcards.com,0.0,1.0,0.0,0.0,0.0
www.nourishinteractive.com,0.0,1.0,0.0,0.0,0.0
www.nova1069.com.au,1.0,0.0,0.0,0.0,0.0
www.nova969.com.au,0.0,1.0,0.0,0.0,0.0
www.novanewsnow.com,0.0,0.0,1.0,0.0,0.0
www.novosti.dn.ua,0.0,0.0,1.0,0.0,0.0
www.nrj.fr,0.0,0.0,1.0,0.0,0.0
www.nuits-sonores.com,0.0,0.0,1.0,0.0,0.0
www.numerology.com,1.0,0.0,0.0,0.0,0.0
www.nutrition-and-you.com,1.0,0.0,0.0,0.0,0.0
www.nuvo.net,0.0,0.0,1.0,0.0,0.0
www.nwitimes.com,0.0,0.0,1.0,0.0,0.0
www.nwsource.com,0.0,0.0,1.0,0.0,0.0
www.nybooks.com,0.0,0.0,1.0,0.0,0.0
www.nydailynews.com,0.3125,0.125,0.28125,0.21875,0.0625
www.nypost.com,0.0,1.0,0.0,0.0,0.0
www.nytimes.com,0.5,0.142857142857,0.357142857143,0.0,0.0
www.nzherald.co.nz,0.0,0.333333333333,0.333333333333,0.0,0.333333333333
www.oanda.com,1.0,0.0,0.0,0.0,0.0
www.ocregister.com,0.4,0.0,0.0,0.2,0.4
www.octafinance.com,1.0,0.0,0.0,0.0,0.0
www.oddschecker.com,0.0,0.333333333333,0.0,0.333333333333,0.333333333333
www.odometer.com,0.47619047619,0.142857142857,0.333333333333,0.047619047619,0.0
www.ofreegames.com,0.0,0.0,1.0,0.0,0.0
www.ohbiteit.com,1.0,0.0,0.0,0.0,0.0
www.oil-price.net,0.0,0.0,1.0,0.0,0.0
www.okcupid.com,0.333333333333,0.5,0.0,0.166666666667,0.0
www.okmagazine.com,0.0,1.0,0.0,0.0,0.0
www.oko-planet.su,0.0,0.0,1.0,0.0,0.0
www.olaalaa.com,0.0,1.0,0.0,0.0,0.0
www.olx.com,0.0,0.0,0.0,1.0,0.0
www.omgfacts.com,0.0,0.0,1.0,0.0,0.0
www.onegoodthingbyjillee.com,0.333333333333,0.333333333333,0.0,0.333333333333,0.0
www.onelook.com,0.0,1.0,0.0,0.0,0.0
www.onet.pl,0.0,1.0,0.0,0.0,0.0
www.online-calculator.com,0.0,0.0,1.0,0.0,0.0
www.online-convert.com,0.0,0.0,1.0,0.0,0.0
www.online-stopwatch.com,0.5,0.5,0.0,0.0,0.0
www.onlinechristiansongs.com,0.0,0.0,1.0,0.0,0.0
www.onlineconversion.com,0.0,0.5,0.5,0.0,0.0
www.onlinetv.planetfools.com,0.0,0.0,1.0,0.0,0.0
www.onthecookout.com,0.0,1.0,0.0,0.0,0.0
www.ontheissues.org,0.5,0.5,0.0,0.0,0.0
www.oola.com,0.5,0.0,0.375,0.125,0.0
www.opensky.com,0.0,0.0,1.0,0.0,0.0
www.opposingviews.com,0.692307692308,0.153846153846,0.0769230769231,0.0769230769231,0.0
www.orbitz.com,0.571428571429,0.142857142857,0.142857142857,0.0,0.142857142857
www.oregonlive.com,0.0,0.0,1.0,0.0,0.0
www.origami-instructions.com,0.0,0.0,1.0,0.0,0.0
www.orlandosentinel.com,0.0,0.0,1.0,0.0,0.0
www.osubeavers.com,0.5,0.5,0.0,0.0,0.0
www.otonarisoku.com,1.0,0.0,0.0,0.0,0.0
www.ourtime.com,0.0,0.0,1.0,0.0,0.0
www.outsports.com,0.0,0.5,0.5,0.0,0.0
www.overclock.net,0.0,0.0,1.0,0.0,0.0
www.overstock.com,0.333333333333,0.0,0.166666666667,0.333333333333,0.166666666667
www.oxforddictionaries.com,0.0,0.0,0.0,0.0,1.0
www.pablopicasso.org,0.0,0.0,0.0,1.0,0.0
www.pajiba.com,1.0,0.0,0.0,0.0,0.0
www.paleohacks.com,0.0,0.0,1.0,0.0,0.0
www.pandora.com,0.352941176471,0.205882352941,0.294117647059,0.117647058824,0.0294117647059
www.papilot.pl,0.0,0.0,1.0,0.0,0.0
www.parenting-1.com,0.8,0.2,0.0,0.0,0.0
www.parenting.com,0.5,0.5,0.0,0.0,0.0
www.parentingpad.com,0.0,1.0,0.0,0.0,0.0
www.parents.com,0.0,1.0,0.0,0.0,0.0
www.parentsociety.com,0.538461538462,0.0769230769231,0.307692307692,0.0769230769231,0.0
www.parkers.co.uk,0.0,0.0,0.0,1.0,0.0
www.partyearth.com,0.0,1.0,0.0,0.0,0.0
www.passionforsavings.com,0.0,0.0,1.0,0.0,0.0
www.patentlyapple.com,0.0,0.0,0.0,0.0,1.0
www.patheos.com,0.142857142857,0.285714285714,0.428571428571,0.0,0.142857142857
www.patient.co.uk,0.333333333333,0.333333333333,0.333333333333,0.0,0.0
www.pauladeen.com,0.0,1.0,0.0,0.0,0.0
www.pawnation.com,0.0,0.0,1.0,0.0,0.0
www.payscale.com,0.0,1.0,0.0,0.0,0.0
www.pbh2.com,0.0,0.0,0.0,1.0,0.0
www.pc-technician.net,0.0,0.0,1.0,0.0,0.0
www.pcadvisor.co.uk,0.0,0.333333333333,0.0,0.333333333333,0.333333333333
www.pch.com,0.25,0.0,0.25,0.0,0.5
www.pcmag.com,0.25,0.0,0.25,0.5,0.0
www.pcworld.com,0.5,0.5,0.0,0.0,0.0
www.pdga.com,1.0,0.0,0.0,0.0,0.0
www.pdrhealth.com,0.0,1.0,0.0,0.0,0.0
www.peninsuladailynews.com,0.0,0.0,1.0,0.0,0.0
www.pennlive.com,0.0,1.0,0.0,0.0,0.0
www.pennysaverusa.com,0.5,0.5,0.0,0.0,0.0
www.people.com,0.235294117647,0.470588235294,0.176470588235,0.0,0.117647058824
www.peopleofwalmart.com,0.0,0.0,1.0,0.0,0.0
www.peoplespharmacy.com,0.0,0.0,1.0,0.0,0.0
www.peoplestylewatch.com,1.0,0.0,0.0,0.0,0.0
www.pep.ph,0.0,1.0,0.0,0.0,0.0
www.perfil.com,0.0,1.0,0.0,0.0,0.0
www.personalitypathways.com,0.0,1.0,0.0,0.0,0.0
www.pet-classifieds.com,0.0,0.0,1.0,0.0,0.0
www.pet360.com,1.0,0.0,0.0,0.0,0.0
www.petapixel.com,0.0,0.0,1.0,0.0,0.0
www.petharbor.com,0.0,0.0,0.0,1.0,0.0
www.petmd.com,0.0,1.0,0.0,0.0,0.0
www.petplace.com,0.0,0.0,0.0,1.0,0.0
www.pezcyclingnews.com,1.0,0.0,0.0,0.0,0.0
www.philly.com,0.5,0.0,0.0,0.0,0.5
www.philstar.com,0.0,0.75,0.0,0.25,0.0
www.philstart.com,0.0,0.0,0.0,1.0,0.0
www.phimlt01.com,0.0,0.0,1.0,0.0,0.0
www.phonearena.com,0.0,0.0,0.25,0.0,0.75
www.phonebunch.com,0.0,0.0,0.0,0.0,1.0
www.photographyonlinetutorials.com,0.0,1.0,0.0,0.0,0.0
www.photozone.de,0.0,0.0,1.0,0.0,0.0
www.physicianassistantforum.com,0.0,0.0,0.0,1.0,0.0
www.pickledplum.com,0.0,1.0,0.0,0.0,0.0
www.pickyourown.org,0.0,0.0,1.0,0.0,0.0
www.picmonkey.com,0.25,0.5,0.25,0.0,0.0
www.pics4learning.com,0.0,0.0,1.0,0.0,0.0
www.pildorasdefe.net,1.0,0.0,0.0,0.0,0.0
www.pinger.com,0.0,0.0,0.0,1.0,0.0
www.pinkisthenewblog.com,0.0,0.0,0.0,1.0,0.0
www.pinkmonkey.com,0.0,0.0,1.0,0.0,0.0
www.pinknews.co.uk,0.0,0.0,1.0,0.0,0.0
www.pinoyrecipe.net,0.0,1.0,0.0,0.0,0.0
www.pirate101central.com,0.0,0.0,1.0,0.0,0.0
www.pirate4x4.com,0.0,0.5,0.5,0.0,0.0
www.pixte.com,1.0,0.0,0.0,0.0,0.0
www.placesyoullsee.com,0.5,0.0,0.0,0.5,0.0
www.plainchicken.com,0.0,1.0,0.0,0.0,0.0
www.plandeparis.info,0.0,0.0,1.0,0.0,0.0
www.planetemercato.fr,0.0,0.0,1.0,0.0,0.0
www.plantedtank.net,0.0,1.0,0.0,0.0,0.0
www.platinumplaycasino.com,0.0,0.0,1.0,0.0,0.0
www.playbuzz.com,0.333333333333,0.2,0.4,0.0666666666667,0.0
www.playgamesward.com,0.0,0.0,1.0,0.0,0.0
www.playxn.com,0.0,0.0,1.0,0.0,0.0
www.plotek.pl,0.0,0.0,1.0,0.0,0.0
www.plyrics.com,0.0,0.0,1.0,0.0,0.0
www.pnj.com,0.0,1.0,0.0,0.0,0.0
www.poconorecord.com,0.333333333333,0.333333333333,0.333333333333,0.0,0.0
www.podcasts.com,1.0,0.0,0.0,0.0,0.0
www.poetry.com,0.0,0.0,1.0,0.0,0.0
www.poetrysoup.com,0.0,0.0,1.0,0.0,0.0
www.pof.com,0.555555555556,0.111111111111,0.0,0.222222222222,0.111111111111
www.pogo.com,0.0,0.0,1.0,0.0,0.0
www.pointstreak.com,0.0,1.0,0.0,0.0,0.0
www.politico.com,1.0,0.0,0.0,0.0,0.0
www.polygon.com,0.0,0.0,1.0,0.0,0.0
www.poolspaforum.com,0.0,0.0,1.0,0.0,0.0
www.popcrunch.com,0.0,1.0,0.0,0.0,0.0
www.popcrush.com,0.0,1.0,0.0,0.0,0.0
www.popfotos.com,0.0,0.0,1.0,0.0,0.0
www.popgun.ru,0.0,0.0,1.0,0.0,0.0
www.popphoto.com,0.0,1.0,0.0,0.0,0.0
www.popsci.com,0.0,1.0,0.0,0.0,0.0
www.popsugar.com,0.4,0.32,0.24,0.04,0.0
www.popularcurrent.com,0.0,0.0,0.5,0.5,0.0
www.popularmechanics.com,1.0,0.0,0.0,0.0,0.0
www.popularwoodworking.com,0.0,0.0,0.0,1.0,0.0
www.popupportal.com,1.0,0.0,0.0,0.0,0.0
www.popvortex.com,0.0,0.0,1.0,0.0,0.0
www.post-gazette.com,0.333333333333,0.333333333333,0.0,0.333333333333,0.0
www.postbulletin.com,0.0,1.0,0.0,0.0,0.0
www.postcrescent.com,0.0,1.0,0.0,0.0,0.0
www.poundingtherock.com,0.0,0.0,0.0,1.0,0.0
www.powerball.com,1.0,0.0,0.0,0.0,0.0
www.powerlineblog.com,0.0,0.0,1.0,0.0,0.0
www.powernationtv.com,0.0,0.666666666667,0.0,0.333333333333,0.0
www.powerofpositivity.com,0.0,0.5,0.5,0.0,0.0
www.powerplaynews.com,0.0,1.0,0.0,0.0,0.0
www.powershow.com,0.0,0.0,1.0,0.0,0.0
www.powwows.com,1.0,0.0,0.0,0.0,0.0
www.ppgazette.com,0.0,0.0,1.0,0.0,0.0
www.pprune.org,0.0,0.0,1.0,0.0,0.0
www.practicequiz.com,0.0,0.0,1.0,0.0,0.0
www.pre-kpages.com,0.0,1.0,0.0,0.0,0.0
www.prefabfan.com,0.0,0.0,0.0,1.0,0.0
www.premium-site-15.com,0.0,1.0,0.0,0.0,0.0
www.premium-site-19.com,0.0,1.0,0.0,0.0,0.0
www.premium-site-28.com,0.0,1.0,0.0,0.0,0.0
www.premium-site-7.com,0.0,1.0,0.0,0.0,0.0
www.premium-site1.com,0.0,0.0,1.0,0.0,0.0
www.premiumsite.com,0.25,0.5,0.25,0.0,0.0
www.preservearticles.com,0.0,0.0,1.0,0.0,0.0
www.pressroomvip.com,0.380952380952,0.142857142857,0.285714285714,0.0952380952381,0.0952380952381
www.priceline.com,1.0,0.0,0.0,0.0,0.0
www.priceoftravel.com,0.0,1.0,0.0,0.0,0.0
www.pricerunner.dk,0.0,0.0,1.0,0.0,0.0
www.primaverakitchen.com,0.0,1.0,0.0,0.0,0.0
www.prime-site-1.com,0.0,0.5,0.5,0.0,0.0
www.primelocation.com,0.0,0.0,1.0,0.0,0.0
www.primesite-1.com,0.25,0.0,0.5,0.0,0.25
www.primesite-2.com,0.333333333333,0.190476190476,0.238095238095,0.190476190476,0.047619047619
www.printable-puzzles.com,0.0,0.0,1.0,0.0,0.0
www.prisnilos.su,0.0,0.0,1.0,0.0,0.0
www.pro-football-reference.com,1.0,0.0,0.0,0.0,0.0
www.pro-touring.com,1.0,0.0,0.0,0.0,0.0
www.probuilds.net,0.5,0.0,0.0,0.5,0.0
www.professormesser.com,0.0,0.0,1.0,0.0,0.0
www.profootballfocus.com,0.5,0.5,0.0,0.0,0.0
www.projectcasting.com,1.0,0.0,0.0,0.0,0.0
www.promovacances.com,0.0,0.0,1.0,0.0,0.0
www.propertyguru.com.sg,0.0,1.0,0.0,0.0,0.0
www.proprofs.com,0.0,0.0,1.0,0.0,0.0
www.prosebeforehos.com,0.0,0.0,1.0,0.0,0.0
www.psdcovers.com,0.0,0.0,0.0,1.0,0.0
www.psu.com,0.0,1.0,0.0,0.0,0.0
www.publicstyling.com,0.0,0.0,0.0,1.0,0.0
www.puckermob.com,0.5,0.5,0.0,0.0,0.0
www.pudelek.pl,0.0,1.0,0.0,0.0,0.0
www.punchbowl.com,1.0,0.0,0.0,0.0,0.0
www.purpleclover.com,0.5,0.0,0.5,0.0,0.0
www.purplemath.com,1.0,0.0,0.0,0.0,0.0
www.purseblog.com,0.0,0.0,1.0,0.0,0.0
www.pursebuzz.com,0.0,0.5,0.0,0.5,0.0
www.qconline.com,0.0,0.0,1.0,0.0,0.0
www.quackit.com,0.0,0.0,1.0,0.0,0.0
www.queerty.com,0.333333333333,0.0,0.666666666667,0.0,0.0
www.quibblo.com,0.0,0.0,1.0,0.0,0.0
www.quickanddirtytips.com,0.0,1.0,0.0,0.0,0.0
www.quicktrip.com,0.0,0.0,0.0,1.0,0.0
www.quizfreak.com,0.666666666667,0.333333333333,0.0,0.0,0.0
www.quizony.com,0.0,0.0,1.0,0.0,0.0
www.quizrocket.com,0.0,0.0,1.0,0.0,0.0
www.quizzyn.com,1.0,0.0,0.0,0.0,0.0
www.quoka.de,0.0,0.0,1.0,0.0,0.0
www.quotegarden.com,0.0,0.0,1.0,0.0,0.0
www.quotery.com,0.0,1.0,0.0,0.0,0.0
www.quotev.com,0.0,0.0,1.0,0.0,0.0
www.racetrackworld.com,0.0,1.0,0.0,0.0,0.0
www.racingjunk.com,0.0,0.0,0.333333333333,0.666666666667,0.0
www.racked.com,0.333333333333,0.0,0.333333333333,0.0,0.333333333333
www.radikal.com.tr,1.0,0.0,0.0,0.0,0.0
www.raidersbeat.com,1.0,0.0,0.0,0.0,0.0
www.ramforumz.com,1.0,0.0,0.0,0.0,0.0
www.randolphcountyheraldtribune.com,0.0,0.0,1.0,0.0,0.0
www.ranker.com,0.222222222222,0.555555555556,0.222222222222,0.0,0.0
www.rantchic.com,0.2,0.2,0.6,0.0,0.0
www.rantfinance.com,0.0,0.0,0.5,0.0,0.5
www.rantfood.com,0.0,0.0,1.0,0.0,0.0
www.ranthollywood.com,0.5,0.0,0.333333333333,0.166666666667,0.0
www.rantlifestyle.com,0.5,0.3,0.1,0.1,0.0
www.rantpets.com,1.0,0.0,0.0,0.0,0.0
www.rantplaces.com,0.0,0.0,1.0,0.0,0.0
www.rantpolitical.com,1.0,0.0,0.0,0.0,0.0
www.rantsports.com,0.666666666667,0.0,0.0,0.333333333333,0.0
www.raptorsrepublic.com,0.0,0.0,0.0,1.0,0.0
www.ratemyprofessors.com,0.75,0.0,0.0,0.25,0.0
www.ravebin.com,0.0,0.0,1.0,0.0,0.0
www.rawstory.com,0.0,0.0,0.0,1.0,0.0
www.rd.com,0.0,0.0,0.0,0.0,1.0
www.readfreeonline.net,0.0,0.0,1.0,0.0,0.0
www.realclearpolitics.com,0.0,0.5,0.5,0.0,0.0
www.realclearreligion.org,0.0,0.0,1.0,0.0,0.0
www.realestate.com.au,0.0,0.0,1.0,0.0,0.0
www.realfarmacy.com,0.0,0.6,0.2,0.2,0.0
www.realitytea.com,0.0,0.0,0.5,0.0,0.5
www.realsimple.com,0.4,0.6,0.0,0.0,0.0
www.realtor.com,0.310344827586,0.241379310345,0.206896551724,0.172413793103,0.0689655172414
www.realtracs.com,1.0,0.0,0.0,0.0,0.0
www.realtyusa.com,0.0,0.5,0.0,0.5,0.0
www.rebelcircus.com,1.0,0.0,0.0,0.0,0.0
www.recetasparaadelgazar.com,1.0,0.0,0.0,0.0,0.0
www.recipe.com,0.5,0.5,0.0,0.0,0.0
www.recipe4living.com,0.5,0.25,0.25,0.0,0.0
www.recipechart.com,0.0,0.0,1.0,0.0,0.0
www.recipehangouts.com,0.0,0.5,0.5,0.0,0.0
www.recordstore.com,1.0,0.0,0.0,0.0,0.0
www.redbookmag.com,0.333333333333,0.166666666667,0.5,0.0,0.0
www.redesignrevolution.com,0.0,1.0,0.0,0.0,0.0
www.rediff.com,1.0,0.0,0.0,0.0,0.0
www.redmondpie.com,0.0,0.0,1.0,0.0,0.0
www.redorbit.com,0.0,0.0,0.0,1.0,0.0
www.redplum.com,0.0,1.0,0.0,0.0,0.0
www.redtedart.com,0.0,0.0,1.0,0.0,0.0
www.relevantmagazine.com,1.0,0.0,0.0,0.0,0.0
www.relrules.com,1.0,0.0,0.0,0.0,0.0
www.remodelaholic.com,0.0,0.0,1.0,0.0,0.0
www.rent.com,0.5,0.0,0.5,0.0,0.0
www.reptile-cage-plans.com,0.0,0.0,1.0,0.0,0.0
www.republika.co.id,1.0,0.0,0.0,0.0,0.0
www.rescueme.org,0.0,0.0,1.0,0.0,0.0
www.reshareworthy.com,0.333333333333,0.333333333333,0.333333333333,0.0,0.0
www.restaurant.com,0.0,0.0,0.0,1.0,0.0
www.restlesschipotle.com,0.0,1.0,0.0,0.0,0.0
www.returndates.com,0.0,0.0,1.0,0.0,0.0
www.reuters.com,0.0,0.0,0.5,0.5,0.0
www.reviewjournal.com,0.666666666667,0.0,0.333333333333,0.0,0.0
www.revineking.net,1.0,0.0,0.0,0.0,0.0
www.revolvy.com,0.0,1.0,0.0,0.0,0.0
www.rgj.com,1.0,0.0,0.0,0.0,0.0
www.rhymes.net,0.0,0.0,1.0,0.0,0.0
www.rhymezone.com,0.0,0.0,1.0,0.0,0.0
www.rhythmone.com,0.0,0.0,1.0,0.0,0.0
www.rickey.org,0.0,0.5,0.5,0.0,0.0
www.rincondelvago.com,0.0,0.0,1.0,0.0,0.0
www.ringsidenews.com,0.5,0.0,0.5,0.0,0.0
www.ripbird.com,0.0,0.0,1.0,0.0,0.0
www.roadandtrack.com,0.0,0.0,0.0,1.0,0.0
www.roadsideamerica.com,1.0,0.0,0.0,0.0,0.0
www.roblox.com,0.0,0.0,1.0,0.0,0.0
www.rociolaura.com,0.0,1.0,0.0,0.0,0.0
www.rockrecipes.com,0.0,1.0,0.0,0.0,0.0
www.rodalenews.com,0.0,0.0,1.0,0.0,0.0
www.rogerebert.com,0.0,0.0,0.5,0.5,0.0
www.rollingstone.com,0.0,0.0,0.25,0.5,0.25
www.rondomusic.com,0.0,0.0,1.0,0.0,0.0
www.rotoworld.com,0.0,0.5,0.5,0.0,0.0
www.rottentomatoes.com,0.333333333333,0.333333333333,0.0,0.333333333333,0.0
www.rvparkreviews.com,0.0,0.0,1.0,0.0,0.0
www.rvtrader.com,0.333333333333,0.0,0.666666666667,0.0,0.0
www.rx8club.com,0.0,0.0,0.0,1.0,0.0
www.rxwiki.com,1.0,0.0,0.0,0.0,0.0
www.s2ki.com,0.0,0.0,0.0,1.0,0.0
www.sabungeros.com,0.0,1.0,0.0,0.0,0.0
www.sacbee.com,0.5,0.0,0.5,0.0,0.0
www.saigonbao.com,1.0,0.0,0.0,0.0,0.0
www.sailboatlistings.com,0.0,0.0,1.0,0.0,0.0
www.salary.com,0.0,0.0,1.0,0.0,0.0
www.salon.com,0.111111111111,0.111111111111,0.555555555556,0.111111111111,0.111111111111
www.saltwatersportsman.com,0.0,0.0,1.0,0.0,0.0
www.saltwatertides.com,0.0,0.0,1.0,0.0,0.0
www.samaa.tv,0.0,0.0,1.0,0.0,0.0
www.samsclub.com,1.0,0.0,0.0,0.0,0.0
www.sandiego6.com,0.0,0.0,0.0,1.0,0.0
www.sanjose.com,0.0,0.0,0.0,0.0,1.0
www.sankeibiz.jp,0.0,1.0,0.0,0.0,0.0
www.saratogian.com,0.0,0.0,1.0,0.0,0.0
www.saturdaydownsouth.com,0.0,1.0,0.0,0.0,0.0
